,img_id,label,sublabel,size,height,width,path,split
31,1876,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01876.jpg,train
32,1363,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev01363.jpg,train
33,6340,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06340.jpg,train
34,3882,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03882.jpg,train
35,7540,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev07540.jpg,train
36,6055,nevus,nev,"(678, 1024, 3)",678,1024,../data/binary/train/nevus/nev06055.jpg,train
37,7695,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07695.jpg,train
38,87,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00087.jpg,train
39,2498,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02498.jpg,train
40,522,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00522.jpg,train
41,6710,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06710.jpg,train
42,6373,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06373.jpg,train
43,920,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00920.jpg,train
44,6410,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06410.jpg,train
45,4012,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev04012.jpg,train
46,807,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00807.jpg,train
47,1031,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01031.jpg,train
48,5351,nevus,nev,"(682, 1024, 3)",682,1024,../data/binary/train/nevus/nev05351.jpg,train
49,1617,nevus,nev,"(685, 1024, 3)",685,1024,../data/binary/train/nevus/nev01617.jpg,train
50,5930,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05930.jpg,train
51,2552,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02552.jpg,train
52,5805,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05805.jpg,train
53,4092,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev04092.jpg,train
54,1103,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01103.jpg,train
55,6307,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06307.jpg,train
56,4623,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev04623.jpg,train
57,432,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00432.jpg,train
58,6768,nevus,nev,"(576, 767, 3)",576,767,../data/binary/train/nevus/nev06768.jpg,train
59,2563,nevus,nev,"(679, 1024, 3)",679,1024,../data/binary/train/nevus/nev02563.jpg,train
60,4456,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04456.jpg,train
61,7228,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07228.jpg,train
62,5318,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev05318.jpg,train
63,7070,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev07070.jpg,train
64,7155,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07155.jpg,train
65,7633,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07633.jpg,train
66,7686,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07686.jpg,train
67,2348,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02348.jpg,train
68,3259,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03259.jpg,train
69,4510,nevus,nev,"(678, 1024, 3)",678,1024,../data/binary/train/nevus/nev04510.jpg,train
70,7185,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07185.jpg,train
71,7429,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07429.jpg,train
72,4711,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev04711.jpg,train
73,6830,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06830.jpg,train
74,6071,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06071.jpg,train
75,2260,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev02260.jpg,train
76,3680,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03680.jpg,train
77,3210,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03210.jpg,train
78,7165,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev07165.jpg,train
79,5356,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05356.jpg,train
80,6834,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06834.jpg,train
81,1457,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01457.jpg,train
82,3714,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03714.jpg,train
83,7052,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev07052.jpg,train
84,3567,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03567.jpg,train
85,5909,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05909.jpg,train
86,6580,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06580.jpg,train
87,2268,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev02268.jpg,train
88,3291,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03291.jpg,train
89,2941,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev02941.jpg,train
90,2330,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev02330.jpg,train
91,4652,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04652.jpg,train
92,3206,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev03206.jpg,train
93,6032,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06032.jpg,train
94,554,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00554.jpg,train
95,2356,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev02356.jpg,train
96,2937,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02937.jpg,train
97,2761,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02761.jpg,train
98,645,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev00645.jpg,train
99,5355,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05355.jpg,train
100,6270,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06270.jpg,train
101,1919,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01919.jpg,train
102,2528,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02528.jpg,train
103,1670,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01670.jpg,train
104,6843,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06843.jpg,train
105,4211,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev04211.jpg,train
106,438,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00438.jpg,train
107,7680,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07680.jpg,train
108,6435,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06435.jpg,train
109,6934,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06934.jpg,train
110,837,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00837.jpg,train
111,7225,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev07225.jpg,train
112,4057,nevus,nev,"(684, 1024, 3)",684,1024,../data/binary/train/nevus/nev04057.jpg,train
113,1730,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01730.jpg,train
114,1438,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01438.jpg,train
115,367,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00367.jpg,train
116,3568,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03568.jpg,train
117,5288,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05288.jpg,train
118,3477,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03477.jpg,train
119,1317,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01317.jpg,train
120,1037,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01037.jpg,train
121,2173,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02173.jpg,train
122,2676,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02676.jpg,train
123,4647,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04647.jpg,train
124,6970,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev06970.jpg,train
125,2906,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev02906.jpg,train
126,4826,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04826.jpg,train
127,3949,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03949.jpg,train
128,3866,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03866.jpg,train
129,4144,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04144.jpg,train
130,4883,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04883.jpg,train
131,978,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00978.jpg,train
132,3342,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03342.jpg,train
133,5368,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev05368.jpg,train
134,1903,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01903.jpg,train
135,3248,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03248.jpg,train
136,5685,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev05685.jpg,train
137,2961,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02961.jpg,train
138,1059,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01059.jpg,train
139,1180,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01180.jpg,train
140,4862,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev04862.jpg,train
141,5349,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev05349.jpg,train
142,1023,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01023.jpg,train
143,2782,nevus,nev,"(682, 1024, 3)",682,1024,../data/binary/train/nevus/nev02782.jpg,train
144,2049,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev02049.jpg,train
145,7174,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev07174.jpg,train
146,5836,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev05836.jpg,train
147,246,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00246.jpg,train
148,2366,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02366.jpg,train
149,1995,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01995.jpg,train
150,1908,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01908.jpg,train
151,3688,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03688.jpg,train
152,1678,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01678.jpg,train
153,3678,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03678.jpg,train
154,1894,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01894.jpg,train
155,384,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev00384.jpg,train
156,611,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00611.jpg,train
157,1155,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01155.jpg,train
158,5097,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev05097.jpg,train
159,6673,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06673.jpg,train
160,3623,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03623.jpg,train
161,3369,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03369.jpg,train
162,1615,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01615.jpg,train
163,4386,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04386.jpg,train
164,870,nevus,nev,"(681, 1024, 3)",681,1024,../data/binary/train/nevus/nev00870.jpg,train
165,3604,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03604.jpg,train
166,4839,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev04839.jpg,train
167,617,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00617.jpg,train
168,6656,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06656.jpg,train
169,2769,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02769.jpg,train
170,670,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00670.jpg,train
171,2991,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev02991.jpg,train
172,1344,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01344.jpg,train
173,4028,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04028.jpg,train
174,501,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00501.jpg,train
175,3213,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03213.jpg,train
176,3863,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03863.jpg,train
177,164,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00164.jpg,train
178,1997,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev01997.jpg,train
179,1074,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01074.jpg,train
180,962,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00962.jpg,train
181,3273,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03273.jpg,train
182,5314,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev05314.jpg,train
183,1304,nevus,nev,"(679, 1024, 3)",679,1024,../data/binary/train/nevus/nev01304.jpg,train
184,587,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00587.jpg,train
185,235,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00235.jpg,train
186,7298,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07298.jpg,train
187,7441,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07441.jpg,train
188,964,nevus,nev,"(767, 1022, 3)",767,1022,../data/binary/train/nevus/nev00964.jpg,train
189,2763,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev02763.jpg,train
190,4651,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04651.jpg,train
191,10,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00010.jpg,train
192,3479,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev03479.jpg,train
193,3074,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03074.jpg,train
194,848,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00848.jpg,train
195,3822,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03822.jpg,train
196,731,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00731.jpg,train
197,4725,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev04725.jpg,train
198,1944,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01944.jpg,train
199,1100,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev01100.jpg,train
200,1288,nevus,nev,"(685, 1024, 3)",685,1024,../data/binary/train/nevus/nev01288.jpg,train
201,6704,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06704.jpg,train
202,1528,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev01528.jpg,train
203,2114,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02114.jpg,train
204,3380,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03380.jpg,train
205,1560,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01560.jpg,train
206,6158,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06158.jpg,train
207,4780,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev04780.jpg,train
208,7454,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07454.jpg,train
209,732,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00732.jpg,train
210,6051,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06051.jpg,train
211,1602,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01602.jpg,train
212,6880,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06880.jpg,train
213,5036,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05036.jpg,train
214,4399,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04399.jpg,train
215,5018,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev05018.jpg,train
216,6192,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06192.jpg,train
217,3282,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03282.jpg,train
218,4222,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev04222.jpg,train
219,1943,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01943.jpg,train
220,7299,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07299.jpg,train
221,3731,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03731.jpg,train
222,4498,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04498.jpg,train
223,6005,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06005.jpg,train
224,1780,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01780.jpg,train
225,2357,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02357.jpg,train
226,1046,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev01046.jpg,train
227,7022,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev07022.jpg,train
228,1564,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev01564.jpg,train
229,1136,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev01136.jpg,train
230,2529,nevus,nev,"(683, 1024, 3)",683,1024,../data/binary/train/nevus/nev02529.jpg,train
231,7612,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07612.jpg,train
232,7024,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07024.jpg,train
233,2661,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/train/nevus/nev02661.jpg,train
234,3220,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03220.jpg,train
235,2567,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02567.jpg,train
236,7689,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev07689.jpg,train
237,6131,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06131.jpg,train
238,1275,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01275.jpg,train
239,97,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00097.jpg,train
240,2670,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02670.jpg,train
241,1861,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01861.jpg,train
242,5212,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05212.jpg,train
243,7085,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev07085.jpg,train
244,6459,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev06459.jpg,train
245,4089,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04089.jpg,train
246,493,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00493.jpg,train
247,446,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00446.jpg,train
248,2518,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02518.jpg,train
249,5935,nevus,nev,"(682, 1024, 3)",682,1024,../data/binary/train/nevus/nev05935.jpg,train
250,2389,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev02389.jpg,train
251,1310,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01310.jpg,train
252,2361,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev02361.jpg,train
253,6896,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev06896.jpg,train
254,5602,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05602.jpg,train
255,3474,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03474.jpg,train
256,1283,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01283.jpg,train
257,5441,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05441.jpg,train
258,1816,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev01816.jpg,train
259,1327,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev01327.jpg,train
260,3790,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev03790.jpg,train
261,6633,nevus,nev,"(682, 1024, 3)",682,1024,../data/binary/train/nevus/nev06633.jpg,train
262,4662,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04662.jpg,train
263,4777,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev04777.jpg,train
264,2693,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/train/nevus/nev02693.jpg,train
265,5815,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev05815.jpg,train
266,564,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/train/nevus/nev00564.jpg,train
267,1977,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev01977.jpg,train
268,3073,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03073.jpg,train
269,93,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev00093.jpg,train
270,3913,nevus,nev,"(450, 600, 3)",450,600,../data/binary/train/nevus/nev03913.jpg,train
